task_id,family,ctx,method,keep_frac,mode,correct,n_steps,text,prompt_tokens,dense_correct,flip_frac,mean_kl,mean_est_dropped,mean_oracle_dropped
longform-2048-2,longform,2048,quest_topk,0.03125,free,,64,"The account details several individuals, including the ferry operator, the elderly couple, the young couple, and the you",2089.0,,0.359375,4.273321626300458,0.4702507482600464,0.4907254723823696
longform-2048-2,longform,2048,mean_topk,0.5,free,,37,"The account details various topics and events, including the night watch, clock tower, lighthouse keeper, northern road,",2089.0,,0.02702702702702703,0.00805128827582251,0.04470590331715722,0.03698748698423016
longform-2048-2,longform,2048,mean_topk,0.25,free,,37,"The account details various topics and events, including the night watch, clock tower, lighthouse keeper, northern road,",2089.0,,0.05405405405405406,0.05195789288293933,0.11183841455130905,0.09038799921631395
longform-2048-2,longform,2048,mean_topk,0.125,free,,49,"The account details the activities of various local residents and officials, including the clock tower, night watch, lig",2089.0,,0.20408163265306123,0.1750143159680675,0.1918804238722782,0.1529328958470776
longform-2048-2,longform,2048,mean_topk,0.0625,free,,56,"The account details the activities of various individuals including the ferry repair, the clock tower's regular schedule",2089.0,,0.23214285714285715,0.5770720079665596,0.3089435833282959,0.25507312218720396
longform-2048-2,longform,2048,mean_topk,0.03125,free,,64,"The account details several individuals, including the ferry operator, the elderly couple, the young couple, and the you",2089.0,,0.359375,4.273321626300458,0.6011433327429196,0.4907254723823696
longform-2048-2,longform,2048,local_sink,0.5,free,,33,"The account details the ferry, old ferry, stone bridge, clock tower, lighthouse keeper, weekly market, and visiting merc",2089.0,,0.30303030303030304,0.46832252736814783,,0.15032477951024
longform-2048-2,longform,2048,local_sink,0.25,free,,42,"The account details the ferry's operation, including its maintenance and the challenges faced by the crew, as well as th",2089.0,,0.35714285714285715,1.0800258037306993,,0.20274493293789192
longform-2048-2,longform,2048,local_sink,0.125,free,,28,"The account details the ferry's operation, including its maintenance and the challenges faced by the crew, as well as th",2089.0,,0.32142857142857145,1.0654181676141954,,0.216314982084738
longform-2048-2,longform,2048,local_sink,0.0625,free,,24,"The account details the ferry's operation, mentioning the ferry's name, the old ferry, and the ferry's captain.",2089.0,,0.5833333333333334,2.077201755096515,,0.25710587135316537
longform-2048-2,longform,2048,local_sink,0.03125,free,,64,"The account details several individuals, including the ferry operator, the elderly couple, the young couple, and the you",2089.0,,0.359375,4.273321626300458,,0.4907254723823696
